Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,AvgTalkSeconds,Hour
ID0221,Martha,2021-01-04,1900-01-01 16:48:00,Payment related,Y,Y,81.0,1900-01-01 00:03:21,4.0,201.0,16
ID0222,Jim,2021-01-04,1900-01-01 16:48:00,Streaming,N,N,,,,,16
ID0223,Martha,2021-01-04,1900-01-01 16:49:26,Contract related,Y,Y,71.0,1900-01-01 00:00:48,2.0,48.0,16
ID0224,Stewart,2021-01-04,1900-01-01 16:49:26,Payment related,Y,Y,75.0,1900-01-01 00:01:33,4.0,93.0,16
ID0225,Martha,2021-01-04,1900-01-01 16:49:26,Technical Support,Y,Y,77.0,1900-01-01 00:02:42,4.0,162.0,16
ID0226,Joe,2021-01-04,1900-01-01 16:49:26,Streaming,Y,Y,88.0,1900-01-01 00:06:27,4.0,387.0,16
ID0227,Stewart,2021-01-04,1900-01-01 17:35:31,Admin Support,Y,Y,82.0,1900-01-01 00:03:05,2.0,185.0,17
ID0228,Jim,2021-01-04,1900-01-01 17:35:31,Technical Support,Y,Y,110.0,1900-01-01 00:06:30,3.0,390.0,17
ID0229,Martha,2021-01-04,1900-01-01 17:39:50,Admin Support,Y,N,70.0,1900-01-01 00:01:32,3.0,92.0,17
ID0230,Becky,2021-01-04,1900-01-01 17:39:50,Admin Support,Y,Y,117.0,1900-01-01 00:03:40,3.0,220.0,17
ID0231,Joe,2021-01-05,1900-01-01 09:08:38,Streaming,Y,Y,18.0,1900-01-01 00:00:50,3.0,50.0,9
ID0232,Joe,2021-01-05,1900-01-01 09:08:38,Streaming,Y,Y,113.0,1900-01-01 00:02:36,4.0,156.0,9
ID0233,Stewart,2021-01-05,1900-01-01 09:25:55,Contract related,Y,N,68.0,1900-01-01 00:03:29,5.0,209.0,9
ID0234,Greg,2021-01-05,1900-01-01 09:25:55,Payment related,Y,Y,67.0,1900-01-01 00:04:14,5.0,254.0,9
ID0235,Joe,2021-01-05,1900-01-01 09:33:07,Technical Support,Y,Y,36.0,1900-01-01 00:01:07,5.0,67.0,9
ID0236,Stewart,2021-01-05,1900-01-01 09:33:07,Streaming,N,N,,,,,9
ID0237,Becky,2021-01-05,1900-01-01 10:00:29,Technical Support,Y,Y,33.0,1900-01-01 00:02:30,1.0,150.0,10
ID0238,Dan,2021-01-05,1900-01-01 10:00:29,Contract related,Y,Y,113.0,1900-01-01 00:01:59,5.0,119.0,10
ID0239,Greg,2021-01-05,1900-01-01 10:49:26,Contract related,Y,Y,106.0,1900-01-01 00:06:19,3.0,379.0,10
ID0240,Joe,2021-01-05,1900-01-01 10:49:26,Streaming,Y,Y,23.0,1900-01-01 00:04:59,3.0,299.0,10
ID0241,Joe,2021-01-05,1900-01-01 11:31:12,Streaming,N,N,,,,,11
ID0242,Greg,2021-01-05,1900-01-01 11:31:12,Payment related,Y,Y,11.0,1900-01-01 00:04:42,1.0,282.0,11
ID0243,Greg,2021-01-05,1900-01-01 11:41:17,Contract related,Y,Y,73.0,1900-01-01 00:04:45,5.0,285.0,11
ID0244,Dan,2021-01-05,1900-01-01 11:41:17,Admin Support,Y,Y,109.0,1900-01-01 00:04:49,5.0,289.0,11
ID0245,Martha,2021-01-05,1900-01-01 11:49:55,Payment related,Y,Y,29.0,1900-01-01 00:04:14,4.0,254.0,11
ID0246,Dan,2021-01-05,1900-01-01 11:49:55,Streaming,N,N,,,,,11
ID0247,Becky,2021-01-05,1900-01-01 11:49:55,Admin Support,Y,Y,81.0,1900-01-01 00:01:14,4.0,74.0,11
ID0248,Greg,2021-01-05,1900-01-01 11:49:55,Contract related,Y,Y,59.0,1900-01-01 00:03:52,1.0,232.0,11
ID0249,Becky,2021-01-05,1900-01-01 12:00:00,Streaming,Y,Y,32.0,1900-01-01 00:06:29,4.0,389.0,12
ID0250,Martha,2021-01-05,1900-01-01 12:00:00,Admin Support,Y,Y,116.0,1900-01-01 00:00:42,4.0,42.0,12
ID0251,Diane,2021-01-05,1900-01-01 12:12:58,Payment related,Y,Y,92.0,1900-01-01 00:01:55,5.0,115.0,12
ID0252,Greg,2021-01-05,1900-01-01 12:12:58,Streaming,Y,Y,62.0,1900-01-01 00:06:02,5.0,362.0,12
ID0253,Joe,2021-01-05,1900-01-01 13:04:48,Payment related,Y,Y,83.0,1900-01-01 00:01:53,5.0,113.0,13
ID0254,Joe,2021-01-05,1900-01-01 13:04:48,Admin Support,Y,Y,71.0,1900-01-01 00:02:31,3.0,151.0,13
ID0255,Greg,2021-01-05,1900-01-01 13:59:31,Admin Support,Y,N,74.0,1900-01-01 00:04:32,3.0,272.0,13
ID0256,Joe,2021-01-05,1900-01-01 13:59:31,Technical Support,Y,Y,96.0,1900-01-01 00:05:46,4.0,346.0,13
ID0257,Diane,2021-01-05,1900-01-01 14:42:43,Admin Support,Y,Y,110.0,1900-01-01 00:01:41,1.0,101.0,14
ID0258,Jim,2021-01-05,1900-01-01 14:42:43,Streaming,Y,N,110.0,1900-01-01 00:02:38,3.0,158.0,14
ID0259,Dan,2021-01-05,1900-01-01 15:18:43,Technical Support,Y,Y,117.0,1900-01-01 00:03:03,4.0,183.0,15
ID0260,Becky,2021-01-05,1900-01-01 15:18:43,Admin Support,Y,Y,44.0,1900-01-01 00:05:53,3.0,353.0,15
ID0261,Diane,2021-01-05,1900-01-01 15:20:10,Contract related,Y,Y,47.0,1900-01-01 00:06:02,4.0,362.0,15
ID0262,Greg,2021-01-05,1900-01-01 15:20:10,Admin Support,Y,Y,97.0,1900-01-01 00:01:16,3.0,76.0,15
ID0263,Greg,2021-01-05,1900-01-01 15:31:41,Streaming,Y,Y,67.0,1900-01-01 00:02:39,4.0,159.0,15
ID0264,Diane,2021-01-05,1900-01-01 15:31:41,Streaming,Y,Y,72.0,1900-01-01 00:06:48,3.0,408.0,15
ID0265,Becky,2021-01-05,1900-01-01 15:31:41,Contract related,Y,Y,68.0,1900-01-01 00:04:21,3.0,261.0,15
ID0266,Joe,2021-01-05,1900-01-01 15:31:41,Payment related,Y,Y,98.0,1900-01-01 00:06:22,5.0,382.0,15
ID0267,Joe,2021-01-05,1900-01-01 15:37:26,Streaming,Y,Y,120.0,1900-01-01 00:00:56,3.0,56.0,15
ID0268,Dan,2021-01-05,1900-01-01 15:37:26,Payment related,Y,Y,13.0,1900-01-01 00:02:33,1.0,153.0,15
ID0269,Jim,2021-01-05,1900-01-01 15:44:38,Admin Support,Y,Y,95.0,1900-01-01 00:01:47,5.0,107.0,15
ID0270,Martha,2021-01-05,1900-01-01 15:44:38,Payment related,Y,Y,31.0,1900-01-01 00:00:42,5.0,42.0,15
ID0271,Dan,2021-01-05,1900-01-01 16:06:14,Streaming,Y,Y,113.0,1900-01-01 00:06:22,3.0,382.0,16
ID0272,Martha,2021-01-05,1900-01-01 16:06:14,Technical Support,Y,Y,116.0,1900-01-01 00:04:40,3.0,280.0,16
ID0273,Martha,2021-01-05,1900-01-01 16:16:19,Admin Support,Y,N,94.0,1900-01-01 00:05:29,5.0,329.0,16
ID0274,Martha,2021-01-05,1900-01-01 16:16:19,Admin Support,Y,N,51.0,1900-01-01 00:04:42,4.0,282.0,16
ID0275,Diane,2021-01-05,1900-01-01 16:27:50,Technical Support,Y,Y,60.0,1900-01-01 00:04:07,4.0,247.0,16
ID0276,Diane,2021-01-05,1900-01-01 16:27:50,Contract related,Y,Y,59.0,1900-01-01 00:06:04,2.0,364.0,16
ID0277,Stewart,2021-01-05,1900-01-01 17:25:26,Technical Support,N,N,,,,,17
ID0278,Greg,2021-01-05,1900-01-01 17:25:26,Payment related,N,N,,,,,17
ID0279,Joe,2021-01-05,1900-01-01 17:29:46,Technical Support,N,N,,,,,17
ID0280,Dan,2021-01-05,1900-01-01 17:29:46,Contract related,Y,Y,16.0,1900-01-01 00:03:33,4.0,213.0,17
ID0281,Diane,2021-01-05,1900-01-01 17:38:24,Technical Support,Y,Y,81.0,1900-01-01 00:01:51,3.0,111.0,17
ID0282,Joe,2021-01-05,1900-01-01 17:38:24,Streaming,Y,Y,65.0,1900-01-01 00:06:46,1.0,406.0,17
ID0283,Martha,2021-01-05,1900-01-01 17:44:10,Streaming,Y,Y,55.0,1900-01-01 00:03:04,2.0,184.0,17
ID0284,Martha,2021-01-05,1900-01-01 17:44:10,Technical Support,N,N,,,,,17
ID0285,Martha,2021-01-05,1900-01-01 17:57:07,Technical Support,Y,Y,31.0,1900-01-01 00:02:25,4.0,145.0,17
ID0286,Diane,2021-01-05,1900-01-01 17:57:07,Streaming,Y,Y,45.0,1900-01-01 00:05:13,2.0,313.0,17
ID0287,Greg,2021-01-06,1900-01-01 09:08:38,Technical Support,N,N,,,,,9
ID0288,Stewart,2021-01-06,1900-01-01 09:08:38,Payment related,Y,Y,43.0,1900-01-01 00:02:09,5.0,129.0,9
ID0289,Stewart,2021-01-06,1900-01-01 10:06:14,Technical Support,Y,Y,55.0,1900-01-01 00:05:56,4.0,356.0,10
ID0290,Stewart,2021-01-06,1900-01-01 10:06:14,Contract related,Y,Y,63.0,1900-01-01 00:02:19,3.0,139.0,10
ID0291,Joe,2021-01-06,1900-01-01 10:07:41,Payment related,N,N,,,,,10
ID0292,Jim,2021-01-06,1900-01-01 10:07:41,Contract related,Y,Y,122.0,1900-01-01 00:05:52,1.0,352.0,10
ID0293,Stewart,2021-01-06,1900-01-01 10:32:10,Contract related,Y,Y,71.0,1900-01-01 00:02:39,4.0,159.0,10
ID0294,Jim,2021-01-06,1900-01-01 10:32:10,Technical Support,Y,Y,54.0,1900-01-01 00:04:57,4.0,297.0,10
ID0295,Stewart,2021-01-06,1900-01-01 10:42:14,Streaming,Y,Y,74.0,1900-01-01 00:03:22,4.0,202.0,10
ID0296,Stewart,2021-01-06,1900-01-01 10:42:14,Admin Support,Y,Y,125.0,1900-01-01 00:04:47,4.0,287.0,10
ID0297,Dan,2021-01-06,1900-01-01 11:12:29,Payment related,Y,Y,110.0,1900-01-01 00:03:43,3.0,223.0,11
ID0298,Becky,2021-01-06,1900-01-01 11:12:29,Streaming,N,N,,,,,11
ID0299,Martha,2021-01-06,1900-01-01 11:29:46,Technical Support,Y,Y,74.0,1900-01-01 00:01:31,5.0,91.0,11
ID0300,Diane,2021-01-06,1900-01-01 11:29:46,Payment related,Y,Y,80.0,1900-01-01 00:04:27,4.0,267.0,11
ID0301,Dan,2021-01-06,1900-01-01 11:38:24,Payment related,N,N,,,,,11
ID0302,Joe,2021-01-06,1900-01-01 11:38:24,Contract related,Y,Y,110.0,1900-01-01 00:03:54,2.0,234.0,11
ID0303,Stewart,2021-01-06,1900-01-01 11:45:36,Payment related,Y,Y,26.0,1900-01-01 00:03:08,3.0,188.0,11
ID0304,Greg,2021-01-06,1900-01-01 11:45:36,Technical Support,N,N,,,,,11
ID0305,Joe,2021-01-06,1900-01-01 12:05:46,Admin Support,Y,Y,97.0,1900-01-01 00:01:47,3.0,107.0,12
ID0306,Dan,2021-01-06,1900-01-01 12:05:46,Admin Support,Y,N,82.0,1900-01-01 00:05:40,3.0,340.0,12
ID0307,Becky,2021-01-06,1900-01-01 12:07:12,Streaming,Y,N,102.0,1900-01-01 00:05:53,5.0,353.0,12
ID0308,Jim,2021-01-06,1900-01-01 12:07:12,Admin Support,Y,Y,120.0,1900-01-01 00:00:52,5.0,52.0,12
ID0309,Greg,2021-01-06,1900-01-01 13:30:43,Streaming,Y,Y,70.0,1900-01-01 00:05:19,3.0,319.0,13
ID0310,Diane,2021-01-06,1900-01-01 13:30:43,Admin Support,N,N,,,,,13
ID0311,Stewart,2021-01-06,1900-01-01 13:58:05,Payment related,Y,Y,122.0,1900-01-01 00:02:56,3.0,176.0,13
ID0312,Martha,2021-01-06,1900-01-01 13:58:05,Streaming,N,N,,,,,13
ID0313,Joe,2021-01-06,1900-01-01 14:03:50,Payment related,Y,Y,19.0,1900-01-01 00:00:55,1.0,55.0,14
ID0314,Greg,2021-01-06,1900-01-01 14:03:50,Payment related,Y,Y,71.0,1900-01-01 00:02:37,4.0,157.0,14
ID0315,Joe,2021-01-06,1900-01-01 14:13:55,Technical Support,Y,Y,24.0,1900-01-01 00:04:59,1.0,299.0,14
ID0316,Martha,2021-01-06,1900-01-01 14:13:55,Technical Support,Y,Y,67.0,1900-01-01 00:05:36,1.0,336.0,14
ID0317,Martha,2021-01-06,1900-01-01 14:32:38,Streaming,Y,N,57.0,1900-01-01 00:04:14,3.0,254.0,14
ID0318,Diane,2021-01-06,1900-01-01 14:32:38,Streaming,Y,Y,108.0,1900-01-01 00:05:03,4.0,303.0,14
ID0319,Stewart,2021-01-06,1900-01-01 14:57:07,Payment related,Y,Y,99.0,1900-01-01 00:04:08,4.0,248.0,14
ID0320,Stewart,2021-01-06,1900-01-01 14:57:07,Payment related,Y,Y,56.0,1900-01-01 00:04:52,1.0,292.0,14
ID0321,Stewart,2021-01-06,1900-01-01 15:02:53,Payment related,Y,Y,121.0,1900-01-01 00:03:57,3.0,237.0,15
ID0322,Greg,2021-01-06,1900-01-01 15:02:53,Admin Support,N,N,,,,,15
ID0323,Joe,2021-01-06,1900-01-01 15:12:58,Contract related,Y,Y,72.0,1900-01-01 00:06:00,1.0,360.0,15
ID0324,Greg,2021-01-06,1900-01-01 15:12:58,Contract related,Y,Y,54.0,1900-01-01 00:06:15,4.0,375.0,15
ID0325,Martha,2021-01-06,1900-01-01 16:17:46,Admin Support,Y,Y,30.0,1900-01-01 00:04:36,3.0,276.0,16
ID0326,Jim,2021-01-06,1900-01-01 16:17:46,Payment related,Y,Y,44.0,1900-01-01 00:01:04,2.0,64.0,16
ID0327,Greg,2021-01-06,1900-01-01 16:22:05,Payment related,Y,N,97.0,1900-01-01 00:01:58,4.0,118.0,16
ID0328,Jim,2021-01-06,1900-01-01 16:22:05,Streaming,Y,Y,47.0,1900-01-01 00:01:49,3.0,109.0,16
ID0329,Dan,2021-01-06,1900-01-01 16:27:50,Streaming,Y,Y,53.0,1900-01-01 00:01:43,3.0,103.0,16
ID0330,Dan,2021-01-06,1900-01-01 16:27:50,Contract related,N,N,,,,,16
ID0331,Martha,2021-01-06,1900-01-01 16:35:02,Payment related,N,N,,,,,16
ID0332,Jim,2021-01-06,1900-01-01 16:35:02,Streaming,N,N,,,,,16
ID0333,Stewart,2021-01-06,1900-01-01 16:39:22,Admin Support,Y,Y,81.0,1900-01-01 00:03:45,3.0,225.0,16
ID0334,Diane,2021-01-06,1900-01-01 16:39:22,Contract related,Y,Y,11.0,1900-01-01 00:00:34,4.0,34.0,16
ID0335,Martha,2021-01-06,1900-01-01 17:00:58,Payment related,Y,Y,48.0,1900-01-01 00:00:53,5.0,53.0,17
ID0336,Stewart,2021-01-06,1900-01-01 17:00:58,Contract related,Y,Y,37.0,1900-01-01 00:06:54,5.0,414.0,17
ID0337,Martha,2021-01-06,1900-01-01 17:19:41,Technical Support,Y,Y,115.0,1900-01-01 00:02:34,4.0,154.0,17
ID0338,Greg,2021-01-06,1900-01-01 17:19:41,Payment related,Y,Y,81.0,1900-01-01 00:00:53,4.0,53.0,17
ID0339,Becky,2021-01-06,1900-01-01 17:21:07,Contract related,N,N,,,,,17
ID0340,Jim,2021-01-06,1900-01-01 17:21:07,Admin Support,Y,Y,12.0,1900-01-01 00:03:12,5.0,192.0,17
ID0341,Stewart,2021-01-06,1900-01-01 17:22:34,Admin Support,Y,Y,75.0,1900-01-01 00:02:51,3.0,171.0,17
ID0342,Jim,2021-01-06,1900-01-01 17:22:34,Contract related,Y,Y,42.0,1900-01-01 00:01:17,4.0,77.0,17
ID0343,Greg,2021-01-06,1900-01-01 17:24:00,Admin Support,Y,Y,96.0,1900-01-01 00:01:45,5.0,105.0,17
ID0344,Stewart,2021-01-06,1900-01-01 17:24:00,Payment related,Y,Y,58.0,1900-01-01 00:01:51,5.0,111.0,17
ID0345,Dan,2021-01-07,1900-01-01 09:04:19,Contract related,Y,Y,62.0,1900-01-01 00:05:16,5.0,316.0,9
ID0346,Greg,2021-01-07,1900-01-01 09:04:19,Payment related,Y,Y,74.0,1900-01-01 00:02:10,5.0,130.0,9
ID0347,Becky,2021-01-07,1900-01-01 09:07:12,Technical Support,Y,Y,26.0,1900-01-01 00:01:10,3.0,70.0,9
ID0348,Diane,2021-01-07,1900-01-01 09:07:12,Technical Support,N,N,,,,,9
ID0349,Joe,2021-01-07,1900-01-01 09:20:10,Technical Support,Y,Y,40.0,1900-01-01 00:05:08,2.0,308.0,9
ID0350,Joe,2021-01-07,1900-01-01 09:20:10,Streaming,Y,Y,12.0,1900-01-01 00:04:54,3.0,294.0,9
ID0351,Joe,2021-01-07,1900-01-01 10:14:53,Contract related,Y,Y,114.0,1900-01-01 00:03:41,5.0,221.0,10
ID0352,Becky,2021-01-07,1900-01-01 10:14:53,Contract related,Y,Y,85.0,1900-01-01 00:03:29,4.0,209.0,10
ID0353,Diane,2021-01-07,1900-01-01 10:23:31,Admin Support,Y,Y,52.0,1900-01-01 00:01:55,5.0,115.0,10
ID0354,Greg,2021-01-07,1900-01-01 10:23:31,Streaming,Y,Y,60.0,1900-01-01 00:04:18,3.0,258.0,10
ID0355,Joe,2021-01-07,1900-01-01 10:33:36,Admin Support,Y,Y,76.0,1900-01-01 00:05:07,4.0,307.0,10
ID0356,Stewart,2021-01-07,1900-01-01 10:33:36,Contract related,N,N,,,,,10
ID0357,Becky,2021-01-07,1900-01-01 10:48:00,Streaming,N,N,,,,,10
ID0358,Joe,2021-01-07,1900-01-01 10:48:00,Streaming,Y,Y,25.0,1900-01-01 00:01:20,5.0,80.0,10
ID0359,Greg,2021-01-07,1900-01-01 11:36:58,Streaming,Y,Y,37.0,1900-01-01 00:02:32,3.0,152.0,11
ID0360,Dan,2021-01-07,1900-01-01 11:36:58,Admin Support,Y,Y,71.0,1900-01-01 00:05:41,3.0,341.0,11
ID0361,Jim,2021-01-07,1900-01-01 11:42:43,Admin Support,Y,Y,76.0,1900-01-01 00:04:37,1.0,277.0,11
ID0362,Stewart,2021-01-07,1900-01-01 11:42:43,Technical Support,Y,Y,66.0,1900-01-01 00:06:50,3.0,410.0,11
ID0363,Diane,2021-01-07,1900-01-01 11:47:02,Admin Support,Y,Y,72.0,1900-01-01 00:03:25,3.0,205.0,11
ID0364,Jim,2021-01-07,1900-01-01 11:47:02,Admin Support,Y,Y,47.0,1900-01-01 00:06:37,5.0,397.0,11
ID0365,Jim,2021-01-07,1900-01-01 12:08:38,Payment related,N,N,,,,,12
ID0366,Greg,2021-01-07,1900-01-01 12:08:38,Payment related,Y,Y,29.0,1900-01-01 00:02:51,5.0,171.0,12
ID0367,Dan,2021-01-07,1900-01-01 12:36:00,Streaming,N,N,,,,,12
ID0368,Becky,2021-01-07,1900-01-01 12:36:00,Contract related,Y,Y,122.0,1900-01-01 00:01:40,4.0,100.0,12
ID0369,Greg,2021-01-07,1900-01-01 12:48:58,Technical Support,Y,Y,52.0,1900-01-01 00:04:06,5.0,246.0,12
ID0370,Martha,2021-01-07,1900-01-01 12:48:58,Admin Support,Y,Y,33.0,1900-01-01 00:04:26,4.0,266.0,12
ID0371,Joe,2021-01-07,1900-01-01 13:26:24,Payment related,Y,Y,123.0,1900-01-01 00:02:24,3.0,144.0,13
ID0372,Greg,2021-01-07,1900-01-01 13:26:24,Technical Support,Y,Y,23.0,1900-01-01 00:02:03,4.0,123.0,13
ID0373,Becky,2021-01-07,1900-01-01 13:30:43,Streaming,N,N,,,,,13
ID0374,Stewart,2021-01-07,1900-01-01 13:30:43,Admin Support,Y,N,29.0,1900-01-01 00:03:25,5.0,205.0,13
ID0375,Greg,2021-01-07,1900-01-01 13:42:14,Contract related,N,N,,,,,13
ID0376,Becky,2021-01-07,1900-01-01 13:42:14,Streaming,Y,Y,54.0,1900-01-01 00:03:48,5.0,228.0,13
ID0377,Dan,2021-01-07,1900-01-01 13:45:07,Streaming,Y,Y,14.0,1900-01-01 00:04:43,4.0,283.0,13
ID0378,Dan,2021-01-07,1900-01-01 13:45:07,Payment related,Y,Y,11.0,1900-01-01 00:04:25,3.0,265.0,13
ID0379,Joe,2021-01-07,1900-01-01 14:31:12,Payment related,Y,Y,84.0,1900-01-01 00:04:59,1.0,299.0,14
ID0380,Martha,2021-01-07,1900-01-01 14:31:12,Payment related,Y,Y,21.0,1900-01-01 00:02:51,4.0,171.0,14
ID0381,Martha,2021-01-07,1900-01-01 15:53:17,Technical Support,Y,N,81.0,1900-01-01 00:05:10,3.0,310.0,15
ID0382,Dan,2021-01-07,1900-01-01 15:53:17,Payment related,N,N,,,,,15
ID0383,Diane,2021-01-07,1900-01-01 16:07:41,Admin Support,N,N,,,,,16
ID0384,Stewart,2021-01-07,1900-01-01 16:07:41,Technical Support,Y,Y,84.0,1900-01-01 00:06:22,4.0,382.0,16
ID0385,Martha,2021-01-07,1900-01-01 16:29:17,Streaming,Y,Y,118.0,1900-01-01 00:03:35,2.0,215.0,16
ID0386,Becky,2021-01-07,1900-01-01 16:29:17,Technical Support,Y,Y,35.0,1900-01-01 00:06:15,2.0,375.0,16
ID0387,Dan,2021-01-07,1900-01-01 16:40:48,Payment related,Y,Y,82.0,1900-01-01 00:02:13,3.0,133.0,16
ID0388,Jim,2021-01-07,1900-01-01 16:40:48,Streaming,Y,Y,119.0,1900-01-01 00:03:03,4.0,183.0,16
ID0389,Jim,2021-01-07,1900-01-01 17:03:50,Contract related,Y,Y,107.0,1900-01-01 00:06:46,2.0,406.0,17
ID0390,Joe,2021-01-07,1900-01-01 17:03:50,Contract related,Y,Y,86.0,1900-01-01 00:00:42,4.0,42.0,17
ID0391,Diane,2021-01-07,1900-01-01 17:39:50,Streaming,Y,Y,76.0,1900-01-01 00:01:23,4.0,83.0,17
ID0392,Stewart,2021-01-07,1900-01-01 17:39:50,Streaming,Y,N,78.0,1900-01-01 00:03:07,3.0,187.0,17
ID0393,Jim,2021-01-07,1900-01-01 17:47:02,Admin Support,Y,Y,118.0,1900-01-01 00:00:33,3.0,33.0,17
ID0394,Diane,2021-01-07,1900-01-01 17:47:02,Technical Support,N,N,,,,,17
ID0395,Joe,2021-01-07,1900-01-01 17:48:29,Admin Support,Y,Y,47.0,1900-01-01 00:02:02,5.0,122.0,17
ID0396,Diane,2021-01-07,1900-01-01 17:48:29,Admin Support,Y,Y,86.0,1900-01-01 00:02:58,2.0,178.0,17
ID0397,Greg,2021-01-07,1900-01-01 17:55:41,Technical Support,Y,Y,76.0,1900-01-01 00:05:52,3.0,352.0,17
ID0398,Jim,2021-01-07,1900-01-01 17:55:41,Payment related,Y,Y,32.0,1900-01-01 00:03:23,4.0,203.0,17
ID0399,Joe,2021-01-08,1900-01-01 09:00:00,Admin Support,Y,Y,98.0,1900-01-01 00:03:33,5.0,213.0,9
ID0400,Jim,2021-01-08,1900-01-01 09:00:00,Technical Support,Y,Y,86.0,1900-01-01 00:00:37,4.0,37.0,9
ID0401,Diane,2021-01-08,1900-01-01 09:24:29,Technical Support,Y,Y,37.0,1900-01-01 00:01:05,3.0,65.0,9
ID0402,Greg,2021-01-08,1900-01-01 09:24:29,Admin Support,Y,Y,15.0,1900-01-01 00:04:27,5.0,267.0,9
ID0403,Diane,2021-01-08,1900-01-01 09:47:31,Contract related,Y,Y,114.0,1900-01-01 00:04:13,5.0,253.0,9
ID0404,Stewart,2021-01-08,1900-01-01 09:47:31,Payment related,N,N,,,,,9
ID0405,Jim,2021-01-08,1900-01-01 09:59:02,Technical Support,N,N,,,,,9
ID0406,Martha,2021-01-08,1900-01-01 09:59:02,Streaming,N,N,,,,,9
ID0407,Martha,2021-01-08,1900-01-01 10:42:14,Streaming,Y,N,23.0,1900-01-01 00:02:16,3.0,136.0,10
ID0408,Dan,2021-01-08,1900-01-01 10:42:14,Payment related,N,N,,,,,10
ID0409,Joe,2021-01-08,1900-01-01 10:49:26,Admin Support,Y,Y,69.0,1900-01-01 00:05:41,3.0,341.0,10
ID0410,Stewart,2021-01-08,1900-01-01 10:49:26,Contract related,Y,Y,15.0,1900-01-01 00:06:10,4.0,370.0,10
ID0411,Becky,2021-01-08,1900-01-01 10:49:26,Technical Support,Y,Y,119.0,1900-01-01 00:05:28,3.0,328.0,10
ID0412,Becky,2021-01-08,1900-01-01 10:49:26,Streaming,Y,Y,68.0,1900-01-01 00:05:17,1.0,317.0,10
ID0413,Diane,2021-01-08,1900-01-01 11:00:58,Contract related,Y,Y,115.0,1900-01-01 00:06:10,3.0,370.0,11
ID0414,Joe,2021-01-08,1900-01-01 11:00:58,Contract related,Y,Y,84.0,1900-01-01 00:01:11,5.0,71.0,11
ID0415,Dan,2021-01-08,1900-01-01 11:16:48,Contract related,Y,N,59.0,1900-01-01 00:01:17,4.0,77.0,11
ID0416,Diane,2021-01-08,1900-01-01 11:16:48,Technical Support,Y,N,112.0,1900-01-01 00:03:34,4.0,214.0,11
ID0417,Dan,2021-01-08,1900-01-01 11:16:48,Contract related,N,N,,,,,11
ID0418,Dan,2021-01-08,1900-01-01 11:16:48,Admin Support,Y,Y,39.0,1900-01-01 00:04:51,3.0,291.0,11
ID0419,Jim,2021-01-08,1900-01-01 12:12:58,Streaming,Y,Y,31.0,1900-01-01 00:06:35,5.0,395.0,12
ID0420,Dan,2021-01-08,1900-01-01 12:12:58,Streaming,Y,Y,112.0,1900-01-01 00:03:41,2.0,221.0,12
ID0421,Greg,2021-01-08,1900-01-01 12:14:24,Streaming,Y,Y,49.0,1900-01-01 00:02:25,4.0,145.0,12
ID0422,Greg,2021-01-08,1900-01-01 12:14:24,Technical Support,Y,Y,18.0,1900-01-01 00:06:38,3.0,398.0,12
ID0423,Stewart,2021-01-08,1900-01-01 12:38:53,Technical Support,Y,Y,80.0,1900-01-01 00:02:43,4.0,163.0,12
ID0424,Dan,2021-01-08,1900-01-01 12:38:53,Admin Support,Y,Y,57.0,1900-01-01 00:02:33,3.0,153.0,12
ID0425,Stewart,2021-01-08,1900-01-01 12:48:58,Contract related,N,N,,,,,12
ID0426,Diane,2021-01-08,1900-01-01 12:48:58,Contract related,Y,N,87.0,1900-01-01 00:06:18,4.0,378.0,12
ID0427,Diane,2021-01-08,1900-01-01 13:10:34,Payment related,N,N,,,,,13
ID0428,Greg,2021-01-08,1900-01-01 13:10:34,Streaming,Y,Y,81.0,1900-01-01 00:05:56,3.0,356.0,13
ID0429,Joe,2021-01-08,1900-01-01 13:10:34,Technical Support,N,N,,,,,13
ID0430,Jim,2021-01-08,1900-01-01 13:10:34,Streaming,Y,Y,47.0,1900-01-01 00:02:11,5.0,131.0,13
ID0431,Joe,2021-01-08,1900-01-01 13:17:46,Streaming,Y,Y,57.0,1900-01-01 00:06:15,4.0,375.0,13
ID0432,Becky,2021-01-08,1900-01-01 13:17:46,Payment related,N,N,,,,,13
ID0433,Joe,2021-01-08,1900-01-01 13:43:41,Contract related,Y,Y,104.0,1900-01-01 00:03:55,4.0,235.0,13
ID0434,Becky,2021-01-08,1900-01-01 13:43:41,Admin Support,Y,Y,16.0,1900-01-01 00:05:46,3.0,346.0,13
ID0435,Greg,2021-01-08,1900-01-01 15:37:26,Streaming,Y,Y,37.0,1900-01-01 00:04:13,4.0,253.0,15
ID0436,Diane,2021-01-08,1900-01-01 15:37:26,Admin Support,N,N,,,,,15
ID0437,Stewart,2021-01-08,1900-01-01 15:43:12,Technical Support,Y,Y,61.0,1900-01-01 00:02:06,4.0,126.0,15
ID0438,Stewart,2021-01-08,1900-01-01 15:43:12,Admin Support,Y,N,41.0,1900-01-01 00:03:10,4.0,190.0,15
ID0439,Diane,2021-01-08,1900-01-01 15:53:17,Streaming,Y,Y,40.0,1900-01-01 00:01:21,4.0,81.0,15
ID0440,Diane,2021-01-08,1900-01-01 15:53:17,Admin Support,Y,Y,55.0,1900-01-01 00:05:21,2.0,321.0,15
